Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment,BlackIsComp
FICS rated standard game,FICS freechess.org,2022.08.22,?,damouno,RasingWaves,0-1,0:15:00.000,1898,71.6,A02,512344622,136,02:38:00,900+0,0:15:00.000,2243,,45.1,-205.65217391304347,-749.0666666666667,-1504.2096774193549,0.6452666666666667,0.9256222222222223,0.6147777777777776,[%emt 2.168] White checkmated,
FICS rated standard game,FICS freechess.org,2022.08.22,?,RasingWaves,damouno,0-1,0:15:00.000,2241,45.2,B20,512344578,174,02:14:00,900+0,0:15:00.000,1902,,72.3,-107.05084745762711,-192.55172413793105,-461.66037735849056,0.7577586206896553,0.9756379310344828,2.3640175438596494,[%emt 1.573] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,konozrout,Geforce,1/2-1/2,0:15:00.000,2373,74.1,C28,512344448,31,01:54:00,900+0,0:15:00.000,2208,Yes,52.3,13.454545454545455,19.2,-1.2,0.3154,2.6619,2.0743,[%emt 17.522] Game drawn by repetition,
FICS rated standard game,FICS freechess.org,2022.08.22,?,exeComp,Diansyah,1-0,0:15:00.000,1669,31.2,B18,512344348,21,01:19:00,900+5,0:15:00.000,2714,Yes,42.9,41.375,20.142857142857142,55.333333333333336,0.20700000000000002,0.3157142857142857,17.643666666666665,[%emt 19.319] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,Betin,alextheseaman,0-1,0:15:00.000,2098,23.3,D04,512344340,84,01:03:00,900+0,0:15:00.000,2004,,34.3,4.448275862068965,-96.60714285714286,-425.9259259259259,0.6239642857142856,2.3090357142857143,3.7029259259259266,[%emt 2.266] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.22,?,alextheseaman,Betin,1-0,0:15:00.000,2010,34.4,A80,512344265,71,00:25:00,900+0,0:15:00.000,2092,,23.4,54.166666666666664,36.34782608695652,17.863636363636363,1.0015652173913043,2.5154347826086956,1.810391304347826,[%emt 3.708] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.08.21,?,Geforce,pikozrout,1-0,0:15:00.000,2207,54.5,C50,512343704,35,20:48:00,900+0,0:15:00.000,2364,,75.4,16.833333333333332,78.45454545454545,285.125,0.37936363636363635,3.455,0.7822272727272729,[%emt 0.485] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.21,?,ArasanX,exeComp,1/2-1/2,0:20:00.000,2714,42.7,D37,512343681,105,20:03:00,1200+5,0:20:00.000,2693,Yes,41.9,14.13888888888889,-33.0,-41.205882352941174,1.869942857142857,4.087628571428572,6.556088235294117,[%emt 24.012] Game drawn by mutual agreement,Yes
FICS rated standard game,FICS freechess.org,2022.08.21,?,damouno,sargui,1-0,0:15:00.000,1806,32.0,A02,512343598,57,20:11:00,900+0,0:15:00.000,2240,,45.3,10.25,77.89473684210526,481.3333333333333,0.3671052631578947,1.714842105263158,1.9448333333333327,[%emt 8.301] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,sargui,damouno,0-1,0:15:00.000,2239,45.4,A00,512343567,38,20:04:00,900+0,0:15:00.000,1807,,32.0,-4.538461538461538,-71.08333333333333,-373.375,0.44849999999999995,2.177916666666667,2.6555416666666667,[%emt 7.356] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,damouno,sargui,1-0,0:15:00.000,1808,32.1,D13,512343544,39,19:55:00,900+0,0:15:00.000,2238,,45.5,34.142857142857146,89.0,208.91666666666666,0.40761538461538466,1.2953846153846156,4.0343333333333335,[%emt 14.774] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,exeComp,ArasanX,1/2-1/2,0:20:00.000,2693,42.2,D47,512343538,105,19:26:00,1200+5,0:20:00.000,2714,Yes,43.1,24.0,8.0,10.411764705882353,1.5920285714285711,3.9402571428571425,3.2809117647058823,[%emt 69.765] Game drawn by repetition,Yes
FICS rated standard game,FICS freechess.org,2022.08.21,?,xandor,yoyoman,1/2-1/2,0:45:00.000,2401,119.3,A26,512343199,156,16:07:00,2700+45,0:45:00.000,2586,,108.6,21.528301886792452,30.807692307692307,28.215686274509803,13.359,10.590865384615388,4.442235294117649,[%emt 26.263] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.08.21,?,AsDaGo,blore,1/2-1/2,0:45:00.000,2041,20.1,A55,512342436,112,14:00:00,2700+45,0:45:00.000,1996,,70.8,98.23684210526316,14.81081081081081,1.2702702702702702,23.165594594594598,13.730756756756758,7.95791891891892,[%emt 0.1] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.21,?,geolas,isemeria,1/2-1/2,1:15:00.000,1916,182.5,D00,512342097,119,12:45:00,4500+15,1:15:00.000,2105,,111.0,15.275,82.28205128205128,97.84615384615384,15.927564102564101,18.012205128205125,4.429153846153847,[%emt 23.054] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.08.21,?,Yaro,MZaiser,1-0,0:45:00.000,2205,90.0,B34,512341900,63,13:11:00,2700+45,0:45:00.000,2157,,114.0,28.136363636363637,106.9047619047619,330.3125,12.166952380952381,42.18266666666667,12.69375,[%emt 10.954] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.21,?,MNbg,letsgetiton,1/2-1/2,0:30:00.000,2244,109.2,B07,512341607,141,14:20:00,1800+0,0:30:00.000,1774,,80.0,60.0625,-207.2340425531915,-256.1521739130435,0.7947659574468084,1.408468085106383,0.6874130434782609,[%emt 1.706] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.08.21,?,damouno,PeterTrsavec,1-0,0:45:00.000,2251,99.7,A40,512341473,79,12:56:00,2700+45,0:45:00.000,2230,,45.5,82.96296296296296,188.42307692307693,252.46153846153845,8.341192307692308,10.81630769230769,6.184884615384615,[%emt 58.908] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,Aromas,konozrout,0-1,0:15:00.000,2206,52.6,E00,512341232,43,13:32:00,900+0,0:15:00.000,1872,,28.3,10.133333333333333,-155.14285714285714,-312.0,1.2927857142857142,2.4690714285714286,1.913285714285714,[%emt 3.306] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.21,?,Aromas,MichaelOgbeide,0-1,0:15:00.000,2140,37.2,B30,512340581,62,11:55:00,900+0,0:15:00.000,1875,,28.3,37.38095238095238,-130.05,-380.9,0.6553,1.9424500000000002,1.248075,[%emt 8.718] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,gerichan,IFDThor,0-1,1:30:00.000,2174,35.1,B22,512340490,20,11:15:00,5400+90,1:30:00.000,1974,,37.4,28.285714285714285,63.0,0.0,1.0268333333333333,0.09500000000000001,0.3701666666666667,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.21,?,exeComp,ArasanX,1/2-1/2,0:20:00.000,2692,42.3,E59,512340464,124,11:09:00,1200+5,0:20:00.000,2715,Yes,43.2,31.214285714285715,13.902439024390244,0.2926829268292683,2.8262926829268293,3.751975609756098,3.315853658536585,[%emt 11.515] Game drawn by mutual agreement,Yes
FICS rated standard game,FICS freechess.org,2022.08.21,?,MichaelOgbeide,Aromas,1-0,0:15:00.000,1878,28.3,D35,512340462,133,11:28:00,900+0,0:15:00.000,2137,,37.3,190.6888888888889,262.65909090909093,506.97727272727275,2.2182500000000003,3.435590909090909,0.6182500000000002,[%emt 2.065] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,blore,alextheseaman,1/2-1/2,0:15:00.000,2108,23.5,B20,512340387,79,11:26:00,900+0,0:15:00.000,2039,,19.9,9.88888888888889,6.8076923076923075,-133.15384615384616,0.817576923076923,2.0861153846153844,3.071384615384616,[%emt 35.107] Game drawn by mutual agreement,
FICS rated standard game,FICS freechess.org,2022.08.21,?,Aromas,MichaelOgbeide,0-1,0:15:00.000,2134,37.5,E90,512340260,54,11:09:00,900+0,0:15:00.000,1881,,28.3,57.63157894736842,3.2777777777777777,-156.52941176470588,0.7000000000000001,2.618777777777778,2.6018235294117646,[%emt 67.73] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,Notarious,ANDRECH,1-0,0:15:00.000,1368,165.2,C42,512340217,17,11:11:00,900+0,0:15:00.000,2833,Yes,51.7,45.5,108.6,756.9,1.0654,1.3544,4.3946000000000005,[%emt 15.622] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,IFDThor,gerichan,1-0,1:30:00.000,1978,37.5,A83,512340183,25,11:12:00,5400+90,1:30:00.000,2170,Yes,35.2,36.111111111111114,104.75,178.875,0.6789999999999999,2.092125,0.66325,[%emt 0.1] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,ArasanX,exeComp,1/2-1/2,0:20:00.000,2716,43.5,A17,512340040,85,10:24:00,1200+5,0:20:00.000,2691,Yes,42.6,32.758620689655174,21.5,3.107142857142857,2.890964285714286,3.6343214285714285,3.7435357142857133,[%emt 32.543] Game drawn by mutual agreement,Yes
FICS rated standard game,FICS freechess.org,2022.08.21,?,gerichan,IFDThor,0-1,1:30:00.000,2166,35.3,B22,512339783,38,10:20:00,5400+90,1:30:00.000,1982,,37.7,27.76923076923077,115.41666666666667,-285.25,0.26025,0.5277499999999999,0.5465,[%emt 0.1] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.21,?,ArasanX,Notarious,0-1,0:15:00.000,2828,51.7,D43,512339591,132,09:31:00,900+0,0:15:00.000,2696,Yes,42.9,2.2666666666666666,-66.8409090909091,-36.2093023255814,1.558090909090909,2.6977727272727274,1.312186046511628,[%emt 2.688] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.21,?,alextheseaman,blore,1-0,0:15:00.000,2038,19.7,D02,512338466,57,05:48:00,900+0,0:15:00.000,2101,,23.3,1.45,-54.1578947368421,-161.5,0.6153157894736841,2.516842105263158,2.6936666666666667,[%emt 13.509] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,SEPry,kamenozrout,1-0,0:15:00.000,2196,43.0,C25,512338454,101,05:34:00,900+0,0:15:00.000,2171,,40.8,82.44117647058823,451.90909090909093,636.469696969697,2.633333333333333,3.084848484848485,2.3021363636363636,[%emt 8.329] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.21,?,kamenozrout,SEPry,1-0,0:15:00.000,2179,41.1,B01,512338314,39,05:22:00,900+0,0:15:00.000,2188,Yes,43.3,80.42857142857143,686.3846153846154,1008.625,0.7750769230769231,7.277923076923077,2.88925,[%emt 1.229] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.08.21,?,alextheseaman,vandi,1-0,0:15:00.000,1933,35.6,E90,512338309,47,05:26:00,900+0,0:15:00.000,2096,,23.4,48.625,188.46666666666667,553.3,4.051866666666666,0.9534666666666667,0.2974,[%emt 4.57] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,SEPry,kamenozrout,1-0,0:15:00.000,2197,43.6,D00,512338220,103,04:50:00,900+0,0:15:00.000,2170,,41.3,209.22857142857143,455.61764705882354,678.3823529411765,2.593382352941176,2.446794117647059,2.245794117647059,[%emt 1.991] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.21,?,vandi,alextheseaman,0-1,0:15:00.000,2091,23.5,B86,512338083,48,04:36:00,900+0,0:15:00.000,1933,,35.9,30.647058823529413,-111.75,-407.2,0.4344375,1.2877500000000002,2.182466666666667,[%emt 2.703] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,blore,alextheseaman,0-1,0:15:00.000,2084,23.5,B32,512337746,60,02:57:00,900+0,0:15:00.000,2045,,19.6,41.23809523809524,-27.25,103.6,0.9934,1.5814,3.025736842105263,[%emt 2.508] White checkmated,
FICS rated standard game,FICS freechess.org,2022.08.21,?,alextheseaman,blore,0-1,0:15:00.000,2036,19.6,A09,512337540,56,01:59:00,900+0,0:15:00.000,2093,,23.6,-217.10526315789474,-332.27777777777777,-678.0,0.9773888888888889,1.6842222222222223,1.8799722222222224,[%emt 1.495] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,blore,alextheseaman,0-1,0:15:00.000,2086,23.7,B50,512337492,116,01:44:00,900+0,0:15:00.000,2043,,19.7,-20.025641025641026,-152.71052631578948,-1099.421052631579,0.648421052631579,1.6006315789473682,0.4909342105263157,[%emt 1.927] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,alextheseaman,blore,0-1,0:15:00.000,2034,19.7,D07,512337443,106,01:16:00,900+0,0:15:00.000,2095,,23.7,82.75,-221.4857142857143,-559.1515151515151,1.3383999999999998,3.4137714285714287,1.4405428571428573,[%emt 6.734] White checkmated,
FICS rated standard game,FICS freechess.org,2022.08.21,?,blore,alextheseaman,0-1,0:15:00.000,2088,23.8,B50,512337320,44,01:04:00,900+0,0:15:00.000,2041,,19.7,-85.53333333333333,-454.0,-577.7142857142858,0.44971428571428573,2.4755714285714285,1.6810357142857142,[%emt 15.97] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.21,?,alextheseaman,blore,0-1,0:15:00.000,2031,19.8,D06,512337282,102,00:36:00,900+0,0:15:00.000,2098,,23.8,18.914285714285715,158.52941176470588,-153.6551724137931,0.6846764705882353,5.920588235294118,2.066272727272727,[%emt 1.331] White checkmated,
FICS rated standard game,FICS freechess.org,2022.08.20,?,leadermarcos,AsDaGo,1-0,0:45:00.000,2004,72.1,B31,512337145,79,21:59:00,2700+45,0:45:00.000,2179,,106.4,5.37037037037037,32.42307692307692,208.57692307692307,23.817076923076925,16.547115384615385,11.606538461538463,[%emt 23.992] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.20,?,blore,Achonk,0-1,0:15:00.000,2158,41.1,A52,512337055,88,23:39:00,900+0,0:15:00.000,2034,,19.8,-39.166666666666664,-476.44827586206895,-954.6206896551724,1.4521034482758624,1.94348275862069,0.7237241379310345,[%emt 5.799] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.20,?,Achonk,blore,1-0,0:15:00.000,2040,19.8,A00,512337022,119,23:21:00,900+0,0:15:00.000,2152,,41.3,-56.975,-34.743589743589745,718.474358974359,1.2594358974358975,1.9075897435897433,0.8963333333333334,[%emt 5.35] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.20,?,chessloon,kamenozrout,1-0,0:15:00.000,2202,43.8,A00,512337010,59,23:15:00,900+0,0:15:00.000,2358,,56.1,26.55,513.7368421052631,319.9375,2.4467368421052633,2.3511052631578946,1.6439736842105264,[%emt 2.794] Black checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.20,?,playoften,Achonk,0-1,0:15:00.000,2148,41.6,A08,512336988,32,23:18:00,900+0,0:15:00.000,1930,,54.5,1.6363636363636365,25.0,-343.6,0.3968,0.5392,0.70965,[%emt 3.539] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.20,?,blore,Achonk,0-1,0:15:00.000,2142,41.8,B32,512336979,72,23:00:00,900+0,0:15:00.000,2046,,19.9,22.84,-138.5,-100.43478260869566,0.7684583333333332,1.4302916666666665,7.155913043478259,[%emt 17.046] White forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.20,?,Technetium,ImBeliever,1-0,0:15:00.000,1875,31.9,C44,512336951,44,23:01:00,900+0,0:15:00.000,2458,,93.3,86.6,249.28571428571428,567.25,0.40907142857142853,0.9577142857142859,0.9204285714285713,[%emt 3.161] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.20,?,ImBeliever,Technetium,0-1,0:15:00.000,2456,93.7,C42,512336937,38,22:55:00,900+0,0:15:00.000,1876,,31.9,-61.07692307692308,-189.41666666666666,-435.08333333333337,0.31025,2.2108333333333334,3.4879583333333333,[%emt 31.755] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.20,?,Achonk,blore,1-0,0:15:00.000,2052,20.0,A00,512336933,1,22:58:00,900+0,0:15:00.000,2136,,42.1,-127.0,0.0,0.0,,0.0,0.0,[%emt 0.0] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.20,?,Technetium,ImBeliever,1-0,0:15:00.000,1877,31.9,C44,512336926,43,22:47:00,900+0,0:15:00.000,2454,,94.2,77.26666666666667,179.71428571428572,404.5,0.6560714285714285,1.8162857142857143,2.8907142857142856,[%emt 4.761] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.20,?,pikozrout,chessloon,0-1,0:15:00.000,2352,56.7,A40,512336654,60,20:58:00,900+0,0:15:00.000,2212,Yes,54.6,116.9047619047619,-310.75,-563.2142857142857,4.0280499999999995,2.30945,3.4857894736842105,[%emt 11.804] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.20,?,chessloon,pikozrout,1-0,0:15:00.000,2218,55.2,A00,512336600,65,20:40:00,900+0,0:15:00.000,2346,,57.3,31.5,345.0952380952381,355.6111111111111,3.6047619047619044,3.269142857142857,2.1013571428571427,[%emt 9.177] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.20,?,GoldBarMM,konozrout,1-0,0:15:00.000,2206,52.5,B01,512336207,41,19:17:00,900+1,0:15:00.000,2819,Yes,71.5,45.07142857142857,239.76923076923077,801.5,0.08830769230769232,3.978615384615385,4.333615384615385,[%emt 18.266] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.20,?,konozrout,GoldBarMM,0-1,0:15:00.000,2818,71.6,E11,512336169,82,18:59:00,900+1,0:15:00.000,2207,Yes,52.5,22.964285714285715,-162.33333333333334,-462.44444444444446,1.306851851851852,3.6418518518518512,2.3792222222222223,[%emt 8.219] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.20,?,Achonk,foggydew,0-1,0:15:00.000,2209,53.1,A53,512336140,90,18:54:00,900+0,0:15:00.000,2142,,42.3,90.0,-16.1,-546.8947368421053,1.7725000000000002,3.274733333333333,1.184655172413793,[%emt 1.423] White checkmated,Yes
FICS rated standard game,FICS freechess.org,2022.08.20,?,Notarious,Bjboy,1-0,0:15:00.000,1777,38.1,C11,512336098,33,18:47:00,900+0,0:15:00.000,2828,Yes,51.9,36.583333333333336,49.54545454545455,30.9,0.2523636363636364,4.891272727272727,5.838299999999999,[%emt 5.311] Black forfeits by disconnection,
FICS rated standard game,FICS freechess.org,2022.08.20,?,GoldBarMM,konozrout,1-0,0:15:00.000,2208,52.6,E54,512336072,57,18:50:00,900+1,0:15:00.000,2817,Yes,71.8,24.1,207.57894736842104,535.0555555555555,0.09357894736842107,1.9428947368421048,3.1798888888888883,[%emt 22.109] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.20,?,konozrout,GoldBarMM,0-1,0:15:00.000,2816,72.0,D35,512336023,92,18:28:00,900+1,0:15:00.000,2209,Yes,52.7,5.612903225806452,-202.83333333333334,-742.4,1.1217333333333335,2.859633333333333,1.6820833333333332,[%emt 5.39] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.20,?,Gotbe,exeComp,0-1,0:15:00.000,2716,43.4,D00,512336016,56,18:26:00,900+5,0:15:00.000,1524,,24.3,-77.21052631578948,-441.55555555555554,-314.80555555555554,0.8403333333333333,4.567666666666667,8.000694444444445,[%emt 1.237] White forfeits by disconnection,Yes
FICS rated standard game,FICS freechess.org,2022.08.20,?,Limbor,kamenozrout,0-1,0:15:00.000,2200,44.0,A85,512335939,36,18:22:00,900+0,0:15:00.000,1873,,40.9,26.615384615384617,-85.16666666666667,-283.27272727272725,1.4360833333333334,3.321166666666666,2.5634545454545457,[%emt 29.541] White resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.20,?,GoldBarMM,konozrout,1-0,0:15:00.000,2210,52.7,B31,512335910,91,18:07:00,900+1,0:15:00.000,2815,Yes,72.2,47.96774193548387,259.76666666666665,625.5333333333333,0.9658,2.6849666666666665,3.1850000000000005,[%emt 6.125] Black resigns,Yes
FICS rated standard game,FICS freechess.org,2022.08.20,?,kamenozrout,Limbor,1-0,0:15:00.000,1875,41.1,E73,512335882,59,18:03:00,900+0,0:15:00.000,2198,Yes,44.2,74.45,172.73684210526315,548.8421052631579,1.4647368421052631,6.108789473684211,5.3385,[%emt 11.643] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.20,?,damouno,mcstorytaller,1-0,0:15:00.000,1918,31.9,A03,512335773,145,17:46:00,900+0,0:15:00.000,2228,,45.4,-5.775510204081633,356.7083333333333,899.2647058823529,1.3713333333333333,1.2867291666666667,0.7702708333333333,[%emt 0.1] Black checkmated,
FICS rated standard game,FICS freechess.org,2022.08.20,?,blore,alextheseaman,0-1,0:15:00.000,2091,23.6,B51,512335583,114,17:08:00,900+0,0:15:00.000,2058,,19.9,-14.487179487179487,-189.18421052631578,-583.9459459459459,3.3859473684210526,1.722394736842105,1.1585405405405405,[%emt 6.964] White resigns,
FICS rated standard game,FICS freechess.org,2022.08.20,?,MichaelOgbeide,KrystianSz,1/2-1/2,0:45:00.000,1980,91.6,D82,512334967,111,13:57:00,2700+45,0:45:00.000,2137,,37.1,-41.94736842105263,-156.40540540540542,-415.5833333333333,13.192513513513514,9.929783783783785,5.559833333333334,[%emt 4.474] Game drawn by repetition,
FICS rated standard game,FICS freechess.org,2022.08.20,?,Technetium,Aromas,1-0,0:15:00.000,1874,28.0,B22,512334889,59,15:29:00,900+0,0:15:00.000,2452,,94.6,110.6,203.0,519.578947368421,0.37642105263157893,3.298052631578947,1.4197105263157894,[%emt 7.354] Black resigns,
FICS rated standard game,FICS freechess.org,2022.08.20,?,pikozrout,family,1-0,0:15:00.000,2009,50.3,A11,512334865,75,15:27:00,900+0,0:15:00.000,2214,Yes,55.7,102.42307692307692,82.56,455.54545454545456,1.88428,3.05412,1.3295416666666666,[%emt 0.422] Black checkmated,
