Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment,BlackIsComp,WhiteIsComp
FICS rated standard game,FICS freechess.org,2022.04.16,?,GriffyJr,nikst,0-1,0:15:00.000,2057,0.0,D31,511360148,72,06:50:00,900+0,0:15:00.000,2079,0.0,-11.16,-7.75,-393.3421052631579,0.3602083333333333,0.9907500000000001,0.6909565217391306,[%emt 2.254] White checkmated,,Yes
FICS rated standard game,FICS freechess.org,2022.04.16,?,nikst,GriffyJr,1-0,0:15:00.000,2088,0.0,A45,511360102,93,06:46:00,900+0,0:15:00.000,2048,0.0,93.75,436.51612903225805,594.1333333333333,0.292741935483871,0.5908064516129032,0.44906666666666667,[%emt 2.111] Black resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.16,?,GriffyJr,nikst,0-1,0:15:00.000,2039,0.0,C11,511360080,128,06:35:00,900+0,0:15:00.000,2097,0.0,-53.348837209302324,-291.7142857142857,-700.1428571428571,0.27971428571428575,1.1075238095238096,0.2595833333333334,[%emt 2.018] White resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.16,?,exeComp,Ruvarashe,1-0,0:15:00.000,1826,0.0,E69,511360030,25,06:29:00,900+5,0:15:00.000,2745,0.0,32.55555555555556,49.25,93.875,4.930125,7.385125,14.007,[%emt 14.98] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.16,?,nikst,GriffyJr,1-0,0:15:00.000,2107,0.0,D00,511359968,107,06:31:00,900+0,0:15:00.000,2029,0.0,137.72222222222223,395.1142857142857,310.9428571428571,0.2658857142857143,0.6127714285714286,0.21281428571428568,[%emt 2.39] Black resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.16,?,GriffyJr,nikst,1-0,0:15:00.000,2036,0.0,A13,511359940,9,06:31:00,900+0,0:15:00.000,2100,0.0,24.75,6.0,153.0,0.03333333333333333,0.19300000000000003,0.258,[%emt 0.12] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.16,?,nikst,GriffyJr,0-1,0:15:00.000,2093,0.0,D00,511359936,104,06:28:00,900+0,0:15:00.000,2043,0.0,21.97142857142857,-51.8235294117647,-365.61764705882354,0.32247058823529406,0.31229411764705883,0.6859411764705883,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.16,?,GriffyJr,nikst,1-0,0:15:00.000,2050,0.0,C00,511359906,97,06:25:00,900+0,0:15:00.000,2086,0.0,-33.90909090909091,-28.90625,425.4375,0.27515625,0.31034375000000003,0.3573125,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.16,?,nikst,GriffyJr,0-1,0:15:00.000,2078,0.0,D00,511359876,36,06:23:00,900+0,0:15:00.000,2058,0.0,8.615384615384615,24.416666666666668,-44.36363636363637,0.2719166666666667,0.28625,0.49054545454545456,[%emt 0.104] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.16,?,MrVali,foggydew,0-1,0:15:00.000,2209,0.0,A45,511359186,48,04:43:00,900+0,0:15:00.000,1798,0.0,-42.76470588235294,-62.25,-253.76923076923077,1.5803125000000002,3.0725,2.5966000000000005,[%emt 1.36] White checkmated,Yes,
FICS rated standard game,FICS freechess.org,2022.04.16,?,foggydew,MrVali,1-0,0:15:00.000,1799,0.0,A06,511359116,47,04:35:00,900+0,0:15:00.000,2208,0.0,73.5625,-89.46666666666667,308.6333333333333,1.3983333333333332,1.5902666666666663,1.7662,[%emt 18.635] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.16,?,KnightMeKing,CCCP,1-0,0:15:00.000,2035,0.0,A03,511358968,31,04:20:00,900+0,0:15:00.000,2050,0.0,-55.18181818181818,5.9,291.0,0.4901,0.4965,0.7114,[%emt 3.412] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.16,?,CCCP,KnightMeKing,0-1,0:15:00.000,2040,0.0,A55,511358952,96,03:59:00,900+0,0:15:00.000,2123,0.0,94.93939393939394,148.28125,96.38,0.71228125,2.4074687500000005,2.559483870967742,[%emt 1.818] White checkmated,,
FICS rated standard game,FICS freechess.org,2022.04.16,?,kunde,blore,1-0,0:15:00.000,2017,0.0,A04,511358884,117,03:57:00,900+0,0:15:00.000,2066,0.0,23.45,105.15384615384616,524.8157894736842,0.48538461538461536,1.0447692307692307,1.4897631578947368,[%emt 3.08] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.16,?,KnightMeKing,CCCP,0-1,0:15:00.000,2030,0.0,A02,511358770,128,03:40:00,900+0,0:15:00.000,2048,0.0,-58.18604651162791,-24.857142857142858,-509.8095238095238,1.009595238095238,2.480785714285714,1.5169761904761903,[%emt 1.632] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.16,?,GriffyJr,HappyPawns,0-1,0:15:00.000,2707,0.0,E32,511358762,80,03:45:00,900+1,0:15:00.000,2078,0.0,36.333333333333336,-223.07692307692307,-573.0769230769231,1.819,1.983038461538462,0.9764807692307694,[%emt 9.734] White resigns,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.16,?,CCCP,KnightMeKing,1/2-1/2,0:15:00.000,2049,0.0,C41,511358608,122,03:22:00,900+0,0:15:00.000,2020,0.0,53.926829268292686,-154.35,8.5375,0.8286000000000001,2.38825,1.02675,[%emt 1.412] Neither player has mating material,,
FICS rated standard game,FICS freechess.org,2022.04.16,?,sentiger,GriffySr,0-1,0:15:00.000,2231,0.0,B40,511357758,166,01:26:00,900+0,0:15:00.000,2096,0.0,339.875,345.6727272727273,-151.56363636363636,0.9319454545454545,0.6453272727272729,0.651818181818182,[%emt 0.1] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.16,?,GriffySr,sentiger,1-0,0:15:00.000,2101,0.0,A62,511357706,45,01:20:00,900+0,0:15:00.000,2226,0.0,58.0625,14.866666666666667,-91.71428571428571,0.3385333333333333,1.3284,1.2850714285714286,[%emt 0.1] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.16,?,sentiger,GriffySr,1-0,0:15:00.000,2237,0.0,B84,511357676,49,01:16:00,900+0,0:15:00.000,2090,0.0,26.470588235294116,170.375,427.0,0.5119375,1.1239375,0.6680625,[%emt 1.639] Black resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.16,?,GriffySr,sentiger,1-0,0:15:00.000,2095,0.0,A68,511357664,55,01:11:00,900+0,0:15:00.000,2232,0.0,52.31578947368421,-5.555555555555555,190.72222222222223,0.2874444444444444,0.526388888888889,0.7195,[%emt 0.13] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.15,?,MauLo,xombie,1-0,0:45:00.000,2042,0.0,C18,511356224,61,20:05:00,2700+45,0:45:00.000,2306,0.0,66.80952380952381,59.8,165.95,5.2213,13.619800000000001,17.339299999999998,[%emt 426.062] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,Aromas,kamenozrout,1-0,0:15:00.000,2156,0.0,B01,511356158,73,21:05:00,900+0,0:15:00.000,1989,0.0,-97.04,-96.58333333333333,474.7916666666667,1.8854583333333335,2.1073749999999998,2.5035416666666666,[%emt 3.078] Black resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.15,?,txbeda,Boobyslegacy,1-0,0:15:00.000,2066,0.0,A00,511355750,31,20:09:00,900+0,0:15:00.000,2248,0.0,41.81818181818182,119.0,401.4,0.48919999999999997,2.131,6.627,[%emt 4.298] Black forfeits by disconnection,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,exeComp,ArasanX,1/2-1/2,0:15:00.000,2752,0.0,B86,511355720,52,19:57:00,900+5,0:15:00.000,2745,0.0,24.22222222222222,13.764705882352942,-5.176470588235294,0.11141176470588236,4.701882352941176,3.026764705882353,[%emt 8.503] Game drawn by mutual agreement,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.15,?,Betin,Aromas,1/2-1/2,0:15:00.000,2001,0.0,D00,511355444,2,19:42:00,900+0,0:15:00.000,2001,0.0,20.5,0.0,0.0,0.0,0.0,0.0,[%emt 0.0] Game drawn by mutual agreement,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,ArasanX,exeComp,0-1,0:15:00.000,2736,0.0,B30,511355028,102,18:27:00,900+5,0:15:00.000,2761,0.0,19.857142857142858,4.588235294117647,-0.21212121212121213,2.1508529411764705,2.8776176470588233,4.731363636363636,[%emt 23.537] White forfeits on time,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.15,?,blore,Betin,0-1,0:15:00.000,1984,0.0,A83,511354114,90,17:21:00,900+0,0:15:00.000,2021,0.0,1.4516129032258065,-103.6,-578.34,1.2448000000000001,3.312,1.2336551724137932,[%emt 2.951] White checkmated,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,guarionex,DeepMater,0-1,0:15:00.000,2251,0.0,B02,511353994,54,17:12:00,900+0,0:15:00.000,1846,0.0,352.94736842105266,310.0,-223.8235294117647,2.4848333333333334,5.250111111111111,2.35964705882353,[%emt 6.928] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,Betin,blore,1/2-1/2,0:15:00.000,2022,0.0,A48,511353832,153,16:53:00,900+0,0:15:00.000,1983,0.0,8.384615384615385,168.01960784313727,473.68,2.419098039215686,1.7487647058823532,0.69866,[%emt 1.465] Game drawn by mutual agreement,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,DeepMater,guarionex,1-0,0:15:00.000,1848,0.0,A45,511353704,61,16:57:00,900+0,0:15:00.000,2242,0.0,-38.19047619047619,89.9,450.35,2.8032500000000002,1.8177999999999996,1.63945,[%emt 6.508] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,blore,Betin,1-0,0:15:00.000,1990,0.0,A83,511353500,55,16:30:00,900+0,0:15:00.000,2015,0.0,-34.0,11.777777777777779,462.8888888888889,3.507944444444444,3.027,5.351055555555555,[%emt 55.352] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,Betin,blore,1-0,0:15:00.000,2024,0.0,A48,511353216,155,16:09:00,900+0,0:15:00.000,1981,0.0,166.46153846153845,30.058823529411764,177.27027027027026,1.2724117647058821,1.5936470588235296,0.7184705882352942,[%emt 0.967] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,konozrout,family,1-0,0:15:00.000,2081,0.0,C03,511353048,99,15:57:00,900+0,0:15:00.000,2271,0.0,66.05882352941177,242.96969696969697,702.695652173913,2.170878787878788,2.9480000000000004,0.9414687500000001,[%emt 0.905] Black checkmated,,Yes
FICS rated standard game,FICS freechess.org,2022.04.15,?,blore,Betin,1-0,0:15:00.000,1988,0.0,C40,511352950,39,15:58:00,900+0,0:15:00.000,2017,0.0,108.78571428571429,145.53846153846155,310.8333333333333,0.6784615384615384,3.009846153846154,3.7764166666666674,[%emt 7.01] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,feligres,foggydew,1-0,0:15:00.000,2209,0.0,E57,511352926,115,15:41:00,900+1,0:15:00.000,2705,0.0,49.35897435897436,276.4736842105263,647.3421052631579,2.7245000000000004,2.8962631578947367,1.3796052631578948,[%emt 5.518] Black resigns,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.15,?,family,konozrout,1/2-1/2,0:15:00.000,2280,0.0,D02,511352654,152,15:21:00,900+0,0:15:00.000,2077,0.0,5.921568627450981,289.94,191.69,2.7422799999999996,1.8330199999999999,0.55794,[%emt 1.572] Game drawn by repetition,Yes,
FICS rated standard game,FICS freechess.org,2022.04.15,?,foggydew,feligres,0-1,0:15:00.000,2700,0.0,B52,511352522,112,15:15:00,900+1,0:15:00.000,2210,0.0,-0.6842105263157895,-180.8918918918919,-581.4137931034483,4.109378378378378,3.8422702702702707,1.334108108108108,[%emt 4.816] White resigns,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.15,?,blore,Betin,0-1,0:15:00.000,1987,0.0,C22,511352036,77,14:50:00,900+0,0:15:00.000,2038,0.0,46.0,-0.56,-558.9,0.8837600000000001,2.76536,5.71304,[%emt 4.964] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,Betin,blore,0-1,0:15:00.000,2031,0.0,A46,511351730,82,14:24:00,900+0,0:15:00.000,1994,0.0,26.5,97.77777777777777,11.92,1.3311481481481482,4.115037037037037,3.0784814814814814,[%emt 5.509] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,blore,Betin,0-1,0:15:00.000,1985,0.0,C22,511351364,7,14:23:00,900+0,0:15:00.000,2040,0.0,18.0,-11.0,-366.0,0.0,0.5745,0.38050000000000006,[%emt 21.189] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,Betin,blore,0-1,0:15:00.000,2033,0.0,A46,511351352,80,13:58:00,900+0,0:15:00.000,1992,0.0,61.44444444444444,164.53846153846155,-196.17,0.6674999999999999,3.4543461538461537,1.803596153846154,[%emt 20.685] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,blore,Betin,1/2-1/2,0:15:00.000,1991,0.0,C22,511351016,103,13:29:00,900+0,0:15:00.000,2034,0.0,78.97142857142858,-115.11764705882354,-66.91176470588235,1.1465294117647058,3.778205882352941,2.926235294117647,[%emt 1.414] Game drawn by mutual agreement,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,exeComp,ArasanX,1/2-1/2,0:15:00.000,2762,0.0,B91,511350670,136,12:55:00,900+5,0:15:00.000,2735,0.0,28.934782608695652,4.111111111111111,5.7555555555555555,2.689933333333333,4.2216000000000005,2.549533333333333,[%emt 9.633] Game drawn by mutual agreement,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.15,?,Betin,blore,1-0,0:15:00.000,2043,0.0,A46,511350608,69,13:06:00,900+0,0:15:00.000,1982,0.0,55.041666666666664,275.17391304347825,440.6818181818182,0.564304347826087,4.6568695652173915,5.383500000000001,[%emt 2.559] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,ArasanX,exeComp,1/2-1/2,0:15:00.000,2734,0.0,B48,511349910,141,12:09:00,900+5,0:15:00.000,2763,0.0,31.0625,4.723404255319149,-8.695652173913043,3.7768297872340413,2.5907872340425526,3.3604347826086953,[%emt 12.01] Game drawn by mutual agreement,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.15,?,Betin,kunde,0-1,0:15:00.000,2060,0.0,D03,511349506,98,12:02:00,900+0,0:15:00.000,1988,0.0,-25.363636363636363,-137.59375,-396.640625,0.9353125,2.3890312500000004,0.553640625,[%emt 1.676] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,anterdabbous,MichaelOgbeide,0-1,0:15:00.000,2184,0.0,C01,511349144,88,11:33:00,900+0,0:15:00.000,1843,0.0,-3.7333333333333334,-225.9655172413793,-253.69565217391303,1.0283448275862068,2.886206896551724,0.6935172413793103,[%emt 2.585] White checkmated,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,SEPry,pikozrout,1-0,0:15:00.000,2284,0.0,A25,511348576,121,10:50:00,900+0,0:15:00.000,2212,0.0,-31.390243902439025,344.575,343.375,2.3225000000000002,2.163525,1.8655749999999998,[%emt 2.01] Black resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.15,?,mlaren,LexB,0-1,0:33:00.000,2096,0.0,C00,511348480,92,10:26:00,1980+0,0:33:00.000,2005,0.0,78.7741935483871,13.266666666666667,3.5,2.900533333333333,6.396699999999998,3.392833333333334,[%emt 14.583] White forfeits on time,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,kunde,MichaelOgbeide,0-1,0:15:00.000,2179,0.0,B38,511348308,112,10:33:00,900+0,0:15:00.000,2066,0.0,43.94736842105263,-143.48648648648648,-490.2972972972973,1.6256486486486486,2.0124864864864866,1.3964864864864863,[%emt 3.138] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,MichaelOgbeide,blore,1-0,0:15:00.000,2040,0.0,C55,511348046,83,10:12:00,900+0,0:15:00.000,2174,0.0,65.46428571428571,156.96296296296296,338.72222222222223,1.7763703703703706,2.337962962962963,2.8798518518518517,[%emt 3.615] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,blore,Aromas,1-0,0:15:00.000,2003,0.0,D35,511347584,99,09:30:00,900+0,0:15:00.000,2033,0.0,8.529411764705882,40.54545454545455,292.3703703703704,4.005575757575757,1.970424242424242,1.41153125,[%emt 1.422] Black checkmated,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,exeComp,daschw,1-0,0:15:00.000,1542,0.0,B23,511347172,33,09:03:00,900+5,0:15:00.000,2734,0.0,53.666666666666664,414.0,697.75,0.18272727272727274,6.716454545454544,2.2896000000000005,[%emt 0.1] Black checkmated,,Yes
FICS rated standard game,FICS freechess.org,2022.04.15,?,kunde,blore,0-1,0:15:00.000,2024,0.0,B38,511347168,86,09:04:00,900+0,0:15:00.000,2075,0.0,55.86206896551724,28.321428571428573,-212.05357142857144,0.9013928571428572,0.82225,0.8064821428571428,[%emt 1.407] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,blore,JAMerolle,1-0,0:15:00.000,2010,0.0,B00,511346234,45,07:19:00,900+0,0:15:00.000,2012,0.0,89.9375,138.46666666666667,572.5833333333334,2.0168666666666666,0.8607999999999998,1.1907857142857143,[%emt 6.313] Black checkmated,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,JAMerolle,blore,0-1,0:15:00.000,2004,0.0,A00,511346176,96,06:55:00,900+0,0:15:00.000,2018,0.0,-98.57575757575758,-106.46875,-144.4814814814815,0.7302500000000001,2.72109375,3.0995161290322577,[%emt 2.688] White checkmated,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,sentiger,GriffyJr,0-1,0:15:00.000,2069,0.0,B62,511345262,32,05:09:00,900+0,0:15:00.000,2104,0.0,37.18181818181818,83.1,140.25,0.17260000000000003,0.7026,11.304550000000003,[%emt 0.106] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.15,?,GriffyJr,sentiger,0-1,0:15:00.000,2096,0.0,B10,511345168,102,04:52:00,900+0,0:15:00.000,2077,0.0,20.771428571428572,-251.73529411764707,-694.7272727272727,1.4308235294117648,1.3996176470588235,0.5755757575757576,[%emt 2.86] White resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.15,?,blore,kunde,1/2-1/2,0:15:00.000,2077,0.0,A52,511345042,103,04:42:00,900+0,0:15:00.000,1998,0.0,67.97142857142858,-84.1470588235294,24.323529411764707,0.6692058823529411,0.8012647058823529,0.7395588235294117,[%emt 2.029] Game drawn by mutual agreement,,
FICS rated standard game,FICS freechess.org,2022.04.15,?,kunde,blore,1-0,0:15:00.000,2005,0.0,E90,511344970,119,04:24:00,900+0,0:15:00.000,2070,0.0,112.675,130.3846153846154,633.8717948717949,2.5984102564102565,1.9940000000000002,0.657602564102564,[%emt 1.616] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.14,?,Azani,exeComp,0-1,0:15:00.000,2734,0.0,B23,511343206,16,23:31:00,900+5,0:15:00.000,1804,0.0,22.666666666666668,45.6,-177.0,0.14240000000000003,0.29280000000000006,0.8695999999999999,[%emt 59.987] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.14,?,exeComp,ArasanX,1/2-1/2,0:15:00.000,2764,0.0,C77,511342974,175,22:15:00,900+5,0:15:00.000,2733,0.0,-5.305084745762712,-30.344827586206897,-17.70689655172414,4.558896551724138,2.201241379310345,0.9958965517241379,[%emt 0.1] Neither player has mating material,Yes,Yes
FICS rated standard game,FICS freechess.org,2022.04.14,?,Aromas,kamenozrout,1-0,0:15:00.000,2172,0.0,E00,511342150,115,21:01:00,900+0,0:15:00.000,1991,0.0,93.58974358974359,353.05263157894734,583.078947368421,2.3336315789473687,3.0866052631578946,0.9369473684210528,[%emt 2.031] Black resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.14,?,Aromas,kamenozrout,0-1,0:15:00.000,2164,0.0,B01,511341970,56,20:48:00,900+0,0:15:00.000,1995,0.0,2.0,-105.66666666666667,-490.25,1.6960000000000002,1.6689999999999998,1.6143333333333336,[%emt 17.831] White resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.14,?,ChessSuprime,KnightMeKing,1-0,0:15:00.000,2051,0.0,C41,511341426,55,19:45:00,900+0,0:15:00.000,2064,0.0,14.842105263157896,24.944444444444443,349.0,1.0870555555555557,2.9631111111111115,1.8581666666666667,[%emt 5.114] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.14,?,KnightMeKing,ChessSuprime,1-0,0:15:00.000,2075,0.0,A02,511341310,103,19:24:00,900+0,0:15:00.000,2042,0.0,328.9714285714286,655.2352941176471,904.4411764705883,3.077676470588235,2.244558823529412,0.9879117647058823,[%emt 2.679] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.14,?,ChessSuprime,KnightMeKing,1-0,0:15:00.000,2050,0.0,C41,511341174,87,19:04:00,900+0,0:15:00.000,2065,0.0,-32.86666666666667,10.482758620689655,512.6363636363636,1.9060000000000001,2.902724137931035,2.046321428571429,[%emt 6.35] Black resigns,,
FICS rated standard game,FICS freechess.org,2022.04.14,?,exeComp,Lipsk,1-0,0:15:00.000,1644,0.0,C60,511339464,29,16:51:00,900+5,0:15:00.000,2733,0.0,71.6,201.11111111111111,431.05555555555554,1.1148888888888888,3.4481111111111113,3.8923888888888887,[%emt 48.276] Black resigns,,Yes
FICS rated standard game,FICS freechess.org,2022.04.14,?,Aromas,hastrman,1-0,0:15:00.000,2029,0.0,B01,511338796,91,15:47:00,900+0,0:15:00.000,1986,0.0,-16.032258064516128,149.96666666666667,676.1,2.776033333333333,3.484133333333333,1.9294333333333331,[%emt 0.1] Black resigns,Yes,
FICS rated standard game,FICS freechess.org,2022.04.14,?,Betin,ChessSuprime,0-1,0:15:00.000,2067,0.0,A40,511338620,81,15:30:00,900+0,0:15:00.000,1983,0.0,138.07142857142858,14.555555555555555,-272.7307692307692,2.098111111111111,4.020925925925926,2.517423076923077,[%emt 0.409] White resigns,,
FICS rated standard game,FICS freechess.org,2022.04.14,?,keenantey,family,1-0,0:15:00.000,2088,0.0,A06,511337478,165,14:11:00,900+2,0:15:00.000,1968,0.0,23.339285714285715,218.3090909090909,1221.25,1.426218181818182,2.260127272727273,0.5937592592592593,[%emt 2.018] Black checkmated,,
